SubjectID,ToolInstances,ServerTimestamp,ServerTimezone,CourseID,AssignmentID,ProblemID,CodeStateID,IsEventOrderingConsistent,EventType,Score,Compile.Result,CompileMessageType,CompileMessageData,EventID,Order,ParentEventID
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:35:17,0,CS 1,492,34,8b1ee5f9379e18e3163672a0b2d36e9999f6fbcb19f3898a91ffa78698d4fa77,True,Run.Program,1.0,,,,297914,297914,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:35:17,0,CS 1,492,34,8b1ee5f9379e18e3163672a0b2d36e9999f6fbcb19f3898a91ffa78698d4fa77,True,Compile,,Success,,,297915,297915,297914.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:43:49,0,CS 1,492,40,41491160453d62ab60d191a66216527cd2290fad4b7a7df82e90bf7337a5c799,True,Run.Program,0.0,,,,297916,297916,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:43:49,0,CS 1,492,40,41491160453d62ab60d191a66216527cd2290fad4b7a7df82e90bf7337a5c799,True,Compile,,Error,,,297917,297917,297916.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:43:49,0,CS 1,492,40,41491160453d62ab60d191a66216527cd2290fad4b7a7df82e90bf7337a5c799,True,Compile.Error,,,SyntaxError,line 6: error: variable str is already defined in method getSandwich(java.lang.String),297918,297918,297917.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:44:45,0,CS 1,492,40,2bdc87879269b412cf48353ba9f63f9519ff6c35d4c396a212ae3b85c21babcb,True,Run.Program,0.0,,,,297919,297919,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:44:45,0,CS 1,492,40,2bdc87879269b412cf48353ba9f63f9519ff6c35d4c396a212ae3b85c21babcb,True,Compile,,Error,,,297920,297920,297919.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:44:45,0,CS 1,492,40,2bdc87879269b412cf48353ba9f63f9519ff6c35d4c396a212ae3b85c21babcb,True,Compile.Error,,,SyntaxError,line 8: error: variable content is already defined in method getSandwich(java.lang.String),297921,297921,297920.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:45:17,0,CS 1,492,40,e7e70555d7a7c1d851736502c43eaa9458ec26f392a82e0141e3a0a990feca4e,True,Run.Program,0.230769,,,,297922,297922,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:45:17,0,CS 1,492,40,e7e70555d7a7c1d851736502c43eaa9458ec26f392a82e0141e3a0a990feca4e,True,Compile,,Success,,,297923,297923,297922.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:03,0,CS 1,492,40,9d63f99b16aa6ae2842b46364ce87da13156da086676bbfd4b7bda86bc1435d3,True,Run.Program,0.0,,,,297924,297924,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:03,0,CS 1,492,40,9d63f99b16aa6ae2842b46364ce87da13156da086676bbfd4b7bda86bc1435d3,True,Compile,,Error,,,297925,297925,297924.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:03,0,CS 1,492,40,9d63f99b16aa6ae2842b46364ce87da13156da086676bbfd4b7bda86bc1435d3,True,Compile.Error,,,SyntaxError,line 3: error: ')' expected,297926,297926,297925.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:14,0,CS 1,492,40,7243378d0a7a5f9a91e1fc584e3bc535c8810577fe512f25530ed04fa034fa13,True,Run.Program,0.0,,,,297927,297927,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:14,0,CS 1,492,40,7243378d0a7a5f9a91e1fc584e3bc535c8810577fe512f25530ed04fa034fa13,True,Compile,,Error,,,297928,297928,297927.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:14,0,CS 1,492,40,7243378d0a7a5f9a91e1fc584e3bc535c8810577fe512f25530ed04fa034fa13,True,Compile.Error,,,SyntaxError,line 8: error: missing return statement,297929,297929,297928.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:38,0,CS 1,492,40,3aa111d9d085d7a09aedd4aa1091ed4a9b7cb356f23cffe9403dbb0a4c25aee3,True,Run.Program,0.384615,,,,297930,297930,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-10-28T13:50:38,0,CS 1,492,40,3aa111d9d085d7a09aedd4aa1091ed4a9b7cb356f23cffe9403dbb0a4c25aee3,True,Compile,,Success,,,297931,297931,297930.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:34:34,0,CS 1,492,34,dea0b0efbf652fad6d09e87b1bd5cec23653d6cf085f9a8210d24774e10b0a37,True,Run.Program,0.857143,,,,306745,306745,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:34:34,0,CS 1,492,34,dea0b0efbf652fad6d09e87b1bd5cec23653d6cf085f9a8210d24774e10b0a37,True,Compile,,Success,,,306746,306746,306745.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:35:05,0,CS 1,492,34,132ecf6f9300c474e8a7d23a7d29de6c1007d4c9a71edffb150b327c3dc0c9c1,True,Run.Program,0.857143,,,,306747,306747,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:35:05,0,CS 1,492,34,132ecf6f9300c474e8a7d23a7d29de6c1007d4c9a71edffb150b327c3dc0c9c1,True,Compile,,Success,,,306748,306748,306747.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:36:15,0,CS 1,492,34,46e7bc71fe91d38b639efea5f8f1cfb362e2345fd96fac6fc3b473f161c8d622,True,Run.Program,0.857143,,,,306749,306749,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:36:15,0,CS 1,492,34,46e7bc71fe91d38b639efea5f8f1cfb362e2345fd96fac6fc3b473f161c8d622,True,Compile,,Success,,,306750,306750,306749.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:36:43,0,CS 1,492,34,f80bba2e6a35cee7134a95dad913813b7e7b4b7c1eee68b3884422b40c1070ba,True,Run.Program,0.857143,,,,306751,306751,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:36:43,0,CS 1,492,34,f80bba2e6a35cee7134a95dad913813b7e7b4b7c1eee68b3884422b40c1070ba,True,Compile,,Success,,,306752,306752,306751.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:37:14,0,CS 1,492,34,fffb54bb3adae88b1ed65c199a1019e377cbc7c34cc2a200a17ab910e0fe72b3,True,Run.Program,0.785714,,,,306753,306753,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:37:14,0,CS 1,492,34,fffb54bb3adae88b1ed65c199a1019e377cbc7c34cc2a200a17ab910e0fe72b3,True,Compile,,Success,,,306754,306754,306753.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:37:27,0,CS 1,492,34,692f556bf663a1e509564b05fcf0ee9ad1e6d54121c451020b8c4735340ce3ce,True,Run.Program,0.857143,,,,306755,306755,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:37:27,0,CS 1,492,34,692f556bf663a1e509564b05fcf0ee9ad1e6d54121c451020b8c4735340ce3ce,True,Compile,,Success,,,306756,306756,306755.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:37:43,0,CS 1,492,34,69ae6bfd2afb470b4f6e5ba1207f8a2b93674edd242d9dd236bee26563a0a27d,True,Run.Program,0.857143,,,,306757,306757,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:37:43,0,CS 1,492,34,69ae6bfd2afb470b4f6e5ba1207f8a2b93674edd242d9dd236bee26563a0a27d,True,Compile,,Success,,,306758,306758,306757.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:38:41,0,CS 1,492,34,bd33fa569306a268e30af5f5f6bb7b4d238e7a9d37a0876142d22b3d4a74f4db,True,Run.Program,0.857143,,,,306759,306759,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:38:41,0,CS 1,492,34,bd33fa569306a268e30af5f5f6bb7b4d238e7a9d37a0876142d22b3d4a74f4db,True,Compile,,Success,,,306760,306760,306759.0
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:40:00,0,CS 1,492,34,8577c18e8d1ff2960935fddc08dd025a9bb5161fe246c0aa4eefba91b3481950,True,Run.Program,0.857143,,,,306761,306761,
092f648c8f4deefbd5a15a17825410afefdde05a559fea8c487245797e3f3b27,Java 8; CodeWorkout,2019-10-28T13:40:00,0,CS 1,492,34,8577c18e8d1ff2960935fddc08dd025a9bb5161fe246c0aa4eefba91b3481950,True,Compile,,Success,,,306762,306762,306761.0
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:20:47,0,CS 1,492,34,77422c45ab9079b7afa9a9010d9e2ce32216898e2dc8e6bcfba1be3a7f7b8c37,True,Run.Program,0.0,,,,298637,298637,
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:20:47,0,CS 1,492,34,77422c45ab9079b7afa9a9010d9e2ce32216898e2dc8e6bcfba1be3a7f7b8c37,True,Compile,,Error,,,298638,298638,298637.0
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:20:47,0,CS 1,492,34,77422c45ab9079b7afa9a9010d9e2ce32216898e2dc8e6bcfba1be3a7f7b8c37,True,Compile.Error,,,SyntaxError,line 10: error: ';' expected,298639,298639,298638.0
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:20:57,0,CS 1,492,34,cd14da0cd31a5f49603c45b0b161b5ce1fe81cb6e0358aa1100944fac200a66a,True,Run.Program,0.0,,,,298640,298640,
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:20:57,0,CS 1,492,34,cd14da0cd31a5f49603c45b0b161b5ce1fe81cb6e0358aa1100944fac200a66a,True,Compile,,Error,,,298641,298641,298640.0
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:20:57,0,CS 1,492,34,cd14da0cd31a5f49603c45b0b161b5ce1fe81cb6e0358aa1100944fac200a66a,True,Compile.Error,,,SyntaxError,line 3: error: cannot find symbol: method IndexOf(char),298642,298642,298641.0
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:21:26,0,CS 1,492,34,6255cc789c447448dc0f1652eb4374e9f52681b7bc2534b8ec6ae0219cd6163d,True,Run.Program,0.642857,,,,298643,298643,
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:21:26,0,CS 1,492,34,6255cc789c447448dc0f1652eb4374e9f52681b7bc2534b8ec6ae0219cd6163d,True,Compile,,Success,,,298644,298644,298643.0
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:36:44,0,CS 1,492,34,8fe28ac65dcf551691ca10c11514d1317781b167ed10e2a60d81ce263ff3fb7b,True,Run.Program,0.785714,,,,298645,298645,
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:36:44,0,CS 1,492,34,8fe28ac65dcf551691ca10c11514d1317781b167ed10e2a60d81ce263ff3fb7b,True,Compile,,Success,,,298646,298646,298645.0
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:39:45,0,CS 1,492,34,2ec1e93971bde18733e6cc9b9fcd37642f7b7b8061fdedc401c85350a36f12fc,True,Run.Program,1.0,,,,298647,298647,
098d08de95d38eeec0842ad11e1e98d03c5afff456588f8ec0e9b2842aae39a3,Java 8; CodeWorkout,2019-10-28T13:39:45,0,CS 1,492,34,2ec1e93971bde18733e6cc9b9fcd37642f7b7b8061fdedc401c85350a36f12fc,True,Compile,,Success,,,298648,298648,298647.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:15:48,0,CS 1,492,34,24d3999314fd9023e55c5d0aa8830f85e19404df8aad45a6c005921d39eb5f7e,True,Run.Program,0.0,,,,328570,328570,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:15:48,0,CS 1,492,34,24d3999314fd9023e55c5d0aa8830f85e19404df8aad45a6c005921d39eb5f7e,True,Compile,,Error,,,328571,328571,328570.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:15:48,0,CS 1,492,34,24d3999314fd9023e55c5d0aa8830f85e19404df8aad45a6c005921d39eb5f7e,True,Compile.Error,,,SyntaxError,line 3: error: cannot find symbol: variable length,328572,328572,328571.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:16:12,0,CS 1,492,34,b06cac3ccae562ed73b06324ae2e8a2b6cf1eeaa7f01dcfa88c09824b2f85c8f,True,Run.Program,0.357143,,,,328573,328573,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:16:12,0,CS 1,492,34,b06cac3ccae562ed73b06324ae2e8a2b6cf1eeaa7f01dcfa88c09824b2f85c8f,True,Compile,,Success,,,328574,328574,328573.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:18:07,0,CS 1,492,34,13dd506b12030b2c27fdebbce6bd1d19a1f1be5929f7a228379693a64c4a97ff,True,Run.Program,0.357143,,,,328575,328575,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:18:07,0,CS 1,492,34,13dd506b12030b2c27fdebbce6bd1d19a1f1be5929f7a228379693a64c4a97ff,True,Compile,,Success,,,328576,328576,328575.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:33:37,0,CS 1,492,34,44ac438288b4b7406eb057e488e8d19fc8263692e394a1127191d82555c36856,True,Run.Program,0.0,,,,328577,328577,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:33:37,0,CS 1,492,34,44ac438288b4b7406eb057e488e8d19fc8263692e394a1127191d82555c36856,True,Compile,,Error,,,328578,328578,328577.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:33:37,0,CS 1,492,34,44ac438288b4b7406eb057e488e8d19fc8263692e394a1127191d82555c36856,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected,328579,328579,328578.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:33:52,0,CS 1,492,34,4667862c6142b293261f4f0d71ad73a490dd2ce5fb1aa2ef09cef315e82c56e3,True,Run.Program,0.0,,,,328580,328580,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:33:52,0,CS 1,492,34,4667862c6142b293261f4f0d71ad73a490dd2ce5fb1aa2ef09cef315e82c56e3,True,Compile,,Error,,,328581,328581,328580.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:33:52,0,CS 1,492,34,4667862c6142b293261f4f0d71ad73a490dd2ce5fb1aa2ef09cef315e82c56e3,True,Compile.Error,,,SyntaxError,line 7: error: bad operand types for binary operator '&&',328582,328582,328581.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:34:57,0,CS 1,492,34,97f3ad9b8f1cfcce40b9289335c24fff3c54bffc9175503a7e6ed74cb50a9af8,True,Run.Program,0.0,,,,328583,328583,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:34:57,0,CS 1,492,34,97f3ad9b8f1cfcce40b9289335c24fff3c54bffc9175503a7e6ed74cb50a9af8,True,Compile,,Error,,,328584,328584,328583.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:34:57,0,CS 1,492,34,97f3ad9b8f1cfcce40b9289335c24fff3c54bffc9175503a7e6ed74cb50a9af8,True,Compile.Error,,,SyntaxError,line 18: error: illegal start of type. ,328585,328585,328584.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:34:57,0,CS 1,492,34,97f3ad9b8f1cfcce40b9289335c24fff3c54bffc9175503a7e6ed74cb50a9af8,True,Compile.Error,,,SyntaxError,line 18: error: ';' expected. ,328586,328586,328584.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:34:57,0,CS 1,492,34,97f3ad9b8f1cfcce40b9289335c24fff3c54bffc9175503a7e6ed74cb50a9af8,True,Compile.Error,,,SyntaxError,"line 19: error: class, interface, or enum expected, maybe a missing delimiter or closing brace?",328587,328587,328584.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:35:42,0,CS 1,492,34,34c6a4b92c62aa631f3c0bb24aa94aa82d6124b717ed4ec1f80873a953de3726,True,Run.Program,0.0,,,,328588,328588,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:35:42,0,CS 1,492,34,34c6a4b92c62aa631f3c0bb24aa94aa82d6124b717ed4ec1f80873a953de3726,True,Compile,,Error,,,328589,328589,328588.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:35:42,0,CS 1,492,34,34c6a4b92c62aa631f3c0bb24aa94aa82d6124b717ed4ec1f80873a953de3726,True,Compile.Error,,,SyntaxError,line 8: error: bad operand types for binary operator '&&',328590,328590,328589.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:36:07,0,CS 1,492,34,1e77406fc1ade0d66dd80528225dd499e9a096b36fabb8e6449bca208bf55979,True,Run.Program,0.5,,,,328591,328591,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:36:07,0,CS 1,492,34,1e77406fc1ade0d66dd80528225dd499e9a096b36fabb8e6449bca208bf55979,True,Compile,,Success,,,328592,328592,328591.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:37:31,0,CS 1,492,34,9ed85e23ab2371a37aeae9940709923d612323b9edf032f4c3ff645bda026c43,True,Run.Program,0.5,,,,328593,328593,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:37:31,0,CS 1,492,34,9ed85e23ab2371a37aeae9940709923d612323b9edf032f4c3ff645bda026c43,True,Compile,,Success,,,328594,328594,328593.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:38:53,0,CS 1,492,34,10d54c756afe2688ab7396f84ead4208e076c5acf28d626c6bcbab3918d75245,True,Run.Program,0.5,,,,328595,328595,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:38:53,0,CS 1,492,34,10d54c756afe2688ab7396f84ead4208e076c5acf28d626c6bcbab3918d75245,True,Compile,,Success,,,328596,328596,328595.0
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:39:13,0,CS 1,492,34,8c9440e438be2e3e986c9b1c0fa7c4cedce52505b17f84b65596a28461be4f74,True,Run.Program,1.0,,,,328597,328597,
0ff8e00eabc873cbfaa0832c3aa0e4a4b03e6f72593a71ecf7e5b2e4d0c82e06,Java 8; CodeWorkout,2019-10-28T13:39:13,0,CS 1,492,34,8c9440e438be2e3e986c9b1c0fa7c4cedce52505b17f84b65596a28461be4f74,True,Compile,,Success,,,328598,328598,328597.0
109c6e9ad83923fec425f5948621a620bad8efb25d507dbead8bcfa627bc55e6,Java 8; CodeWorkout,2019-10-28T13:32:59,0,CS 1,492,31,0cb0106f368afd6ca41ff38175091d7af3c909f57a55687e09857db49af996f2,True,Run.Program,0.0,,,,271936,271936,
109c6e9ad83923fec425f5948621a620bad8efb25d507dbead8bcfa627bc55e6,Java 8; CodeWorkout,2019-10-28T13:32:59,0,CS 1,492,31,0cb0106f368afd6ca41ff38175091d7af3c909f57a55687e09857db49af996f2,True,Compile,,Error,,,271937,271937,271936.0
109c6e9ad83923fec425f5948621a620bad8efb25d507dbead8bcfa627bc55e6,Java 8; CodeWorkout,2019-10-28T13:32:59,0,CS 1,492,31,0cb0106f368afd6ca41ff38175091d7af3c909f57a55687e09857db49af996f2,True,Compile.Error,,,SyntaxError,line 6: error: cannot find symbol: method lenght(),271938,271938,271937.0
