SubjectID,ToolInstances,ServerTimestamp,ServerTimezone,CourseID,AssignmentID,ProblemID,CodeStateID,IsEventOrderingConsistent,EventType,Score,Compile.Result,CompileMessageType,CompileMessageData,EventID,Order,ParentEventID
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,Java 8; CodeWorkout,2019-09-30T13:25:06,0,CS 1,439,13,b8ee76e4430b8108e86a94c77140534b0199b13c052e54a87246d5158145efb9,True,Compile.Error,,,SyntaxError,line 3: error: '.class' expected. ,168706,168706,168705.0
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,Java 8; CodeWorkout,2019-09-30T13:25:06,0,CS 1,439,13,b8ee76e4430b8108e86a94c77140534b0199b13c052e54a87246d5158145efb9,True,Compile.Error,,,SyntaxError,line 3: error: illegal start of expression. ,168707,168707,168705.0
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,Java 8; CodeWorkout,2019-09-30T13:25:06,0,CS 1,439,13,b8ee76e4430b8108e86a94c77140534b0199b13c052e54a87246d5158145efb9,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,168708,168708,168705.0
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,Java 8; CodeWorkout,2019-09-30T13:25:06,0,CS 1,439,13,b8ee76e4430b8108e86a94c77140534b0199b13c052e54a87246d5158145efb9,True,Compile.Error,,,SyntaxError,line 3: error: illegal start of expression. ,168709,168709,168705.0
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,Java 8; CodeWorkout,2019-09-30T13:25:06,0,CS 1,439,13,b8ee76e4430b8108e86a94c77140534b0199b13c052e54a87246d5158145efb9,True,Compile.Error,,,SyntaxError,line 3: error: ';' expected. ,168710,168710,168705.0
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,Java 8; CodeWorkout,2019-09-30T13:25:06,0,CS 1,439,13,b8ee76e4430b8108e86a94c77140534b0199b13c052e54a87246d5158145efb9,True,Compile.Error,,,SyntaxError,line 6: error: unclosed string literal. ,168711,168711,168705.0
07445b2803cfbba249af9f27deaabc1c2aa5fd49745cd11637d45d1e8f939c2b,Java 8; CodeWorkout,2019-09-30T13:25:06,0,CS 1,439,13,b8ee76e4430b8108e86a94c77140534b0199b13c052e54a87246d5158145efb9,True,Compile.Error,,,SyntaxError,"line 8: error: class, interface, or enum expected, maybe a missing delimiter or closing brace?",168712,168712,168705.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:11:29,0,CS 1,487,22,fe9a34f7f6922464e1356d64ad93434668afda9d782965f25404b31ade53f40c,True,Run.Program,0.0,,,,198612,198612,
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:11:29,0,CS 1,487,22,fe9a34f7f6922464e1356d64ad93434668afda9d782965f25404b31ade53f40c,True,Compile,,Error,,,198613,198613,198612.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:11:29,0,CS 1,487,22,fe9a34f7f6922464e1356d64ad93434668afda9d782965f25404b31ade53f40c,True,Compile.Error,,,SyntaxError,line 8: error: illegal start of expression. ,198614,198614,198613.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:11:29,0,CS 1,487,22,fe9a34f7f6922464e1356d64ad93434668afda9d782965f25404b31ade53f40c,True,Compile.Error,,,SyntaxError,line 8: error: ';' expected. ,198615,198615,198613.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:11:29,0,CS 1,487,22,fe9a34f7f6922464e1356d64ad93434668afda9d782965f25404b31ade53f40c,True,Compile.Error,,,SyntaxError,line 15: error: 'else' without 'if',198616,198616,198613.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:14:20,0,CS 1,487,22,2c60dcae11219f3a41416586f7b04e9338c27d285228b543579bf0b3b11abc21,True,Run.Program,0.0,,,,198617,198617,
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:14:20,0,CS 1,487,22,2c60dcae11219f3a41416586f7b04e9338c27d285228b543579bf0b3b11abc21,True,Compile,,Error,,,198618,198618,198617.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:14:20,0,CS 1,487,22,2c60dcae11219f3a41416586f7b04e9338c27d285228b543579bf0b3b11abc21,True,Compile.Error,,,SyntaxError,line 8: error: illegal start of expression. ,198619,198619,198618.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:14:20,0,CS 1,487,22,2c60dcae11219f3a41416586f7b04e9338c27d285228b543579bf0b3b11abc21,True,Compile.Error,,,SyntaxError,line 8: error: ';' expected. ,198620,198620,198618.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:14:20,0,CS 1,487,22,2c60dcae11219f3a41416586f7b04e9338c27d285228b543579bf0b3b11abc21,True,Compile.Error,,,SyntaxError,line 19: error: 'else' without 'if',198621,198621,198618.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:22,0,CS 1,487,22,4c39ca2b48c07b3ac5d7fb7fd21654924d7bb109b1fe55c4663569b0967375c6,True,Run.Program,0.0,,,,198622,198622,
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:22,0,CS 1,487,22,4c39ca2b48c07b3ac5d7fb7fd21654924d7bb109b1fe55c4663569b0967375c6,True,Compile,,Error,,,198623,198623,198622.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:22,0,CS 1,487,22,4c39ca2b48c07b3ac5d7fb7fd21654924d7bb109b1fe55c4663569b0967375c6,True,Compile.Error,,,SyntaxError,line 8: error: illegal start of expression. ,198624,198624,198623.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:22,0,CS 1,487,22,4c39ca2b48c07b3ac5d7fb7fd21654924d7bb109b1fe55c4663569b0967375c6,True,Compile.Error,,,SyntaxError,line 8: error: ';' expected. ,198625,198625,198623.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:22,0,CS 1,487,22,4c39ca2b48c07b3ac5d7fb7fd21654924d7bb109b1fe55c4663569b0967375c6,True,Compile.Error,,,SyntaxError,line 19: error: 'else' without 'if',198626,198626,198623.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:46,0,CS 1,487,22,e42e5644223b343e219c69f7ed165f80578190bcd22253d92dde4f7d3b916f1c,True,Run.Program,0.0,,,,198627,198627,
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:46,0,CS 1,487,22,e42e5644223b343e219c69f7ed165f80578190bcd22253d92dde4f7d3b916f1c,True,Compile,,Error,,,198628,198628,198627.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:15:46,0,CS 1,487,22,e42e5644223b343e219c69f7ed165f80578190bcd22253d92dde4f7d3b916f1c,True,Compile.Error,,,SyntaxError,line 3: error: cannot find symbol: method fixteen(int),198629,198629,198628.0
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:16:03,0,CS 1,487,22,069e607582de9f36e42ca9788c05f10c08bef64dce732d92a55f4fa642cd9833,True,Run.Program,1.0,,,,198630,198630,
080e819b7f2ec7fdf5df10abc0092a6ae39db49584244ea555a9ce18c8d57c53,Java 8; CodeWorkout,2019-09-30T13:16:03,0,CS 1,487,22,069e607582de9f36e42ca9788c05f10c08bef64dce732d92a55f4fa642cd9833,True,Compile,,Success,,,198631,198631,198630.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:52:47,0,CS 1,439,1,5d0a916c61d5b67c7b0838bf654b2055a055380e26780dc12758eabd2b985690,True,Run.Program,1.0,,,,169158,169158,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:52:47,0,CS 1,439,1,5d0a916c61d5b67c7b0838bf654b2055a055380e26780dc12758eabd2b985690,True,Compile,,Success,,,169159,169159,169158.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:31:08,0,CS 1,439,5,c32664c68ee83b3386a0bb1a78c693e4e2c8e88261484dbd6946cd02b5bf9744,True,Run.Program,0.875,,,,169118,169118,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:31:08,0,CS 1,439,5,c32664c68ee83b3386a0bb1a78c693e4e2c8e88261484dbd6946cd02b5bf9744,True,Compile,,Success,,,169119,169119,169118.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:32:40,0,CS 1,439,5,5bc91f666b552db1dac699ab83e72e16d203754e42ff15a8fcf2e8a5de97222d,True,Run.Program,1.0,,,,169120,169120,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:32:40,0,CS 1,439,5,5bc91f666b552db1dac699ab83e72e16d203754e42ff15a8fcf2e8a5de97222d,True,Compile,,Success,,,169121,169121,169120.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:11,0,CS 1,439,232,31197afa9710f4c44c758e8342d40f4de47dcd65456d776e65bcae1b0af827c1,True,Run.Program,0.0,,,,169093,169093,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:11,0,CS 1,439,232,31197afa9710f4c44c758e8342d40f4de47dcd65456d776e65bcae1b0af827c1,True,Compile,,Error,,,169094,169094,169093.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:11,0,CS 1,439,232,31197afa9710f4c44c758e8342d40f4de47dcd65456d776e65bcae1b0af827c1,True,Compile.Error,,,SyntaxError,line 7: error: ';' expected. ,169095,169095,169094.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:11,0,CS 1,439,232,31197afa9710f4c44c758e8342d40f4de47dcd65456d776e65bcae1b0af827c1,True,Compile.Error,,,SyntaxError,line 12: error: ';' expected. ,169096,169096,169094.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:11,0,CS 1,439,232,31197afa9710f4c44c758e8342d40f4de47dcd65456d776e65bcae1b0af827c1,True,Compile.Error,,,SyntaxError,line 20: error: ';' expected. ,169097,169097,169094.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:11,0,CS 1,439,232,31197afa9710f4c44c758e8342d40f4de47dcd65456d776e65bcae1b0af827c1,True,Compile.Error,,,SyntaxError,line 25: error: ';' expected,169098,169098,169094.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:34,0,CS 1,439,232,6f850fa64d0ffb5780413e34396f1e2d7305533aee86ceb98ea4e7011c5b6301,True,Run.Program,0.0,,,,169099,169099,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:34,0,CS 1,439,232,6f850fa64d0ffb5780413e34396f1e2d7305533aee86ceb98ea4e7011c5b6301,True,Compile,,Error,,,169100,169100,169099.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:07:34,0,CS 1,439,232,6f850fa64d0ffb5780413e34396f1e2d7305533aee86ceb98ea4e7011c5b6301,True,Compile.Error,,,SyntaxError,line 5: error: bad operand types for binary operator '||',169101,169101,169100.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:08:20,0,CS 1,439,232,426bfbfc86d0117b3636d518594161d47d63877471e2e7e4078014ea9a098eb9,True,Run.Program,1.0,,,,169102,169102,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:08:20,0,CS 1,439,232,426bfbfc86d0117b3636d518594161d47d63877471e2e7e4078014ea9a098eb9,True,Compile,,Success,,,169103,169103,169102.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:41:29,0,CS 1,439,233,d80bdd73636906babd55b2ac100be4401c980552957b7ab3c49b5f03d72a369f,True,Run.Program,0.809524,,,,169122,169122,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:41:29,0,CS 1,439,233,d80bdd73636906babd55b2ac100be4401c980552957b7ab3c49b5f03d72a369f,True,Compile,,Success,,,169123,169123,169122.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:42:15,0,CS 1,439,233,1f1b274f82e2b71e6704c3566bc7c74ac58ac7aea96e7a8d3aa28d1fcbdf2944,True,Run.Program,0.904762,,,,169124,169124,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:42:15,0,CS 1,439,233,1f1b274f82e2b71e6704c3566bc7c74ac58ac7aea96e7a8d3aa28d1fcbdf2944,True,Compile,,Success,,,169125,169125,169124.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:06,0,CS 1,439,233,c89e86c3eef6a2ffb4eedcfa638ac7f6d94245b05bc85ca52ddaacfd71aef5eb,True,Run.Program,0.952381,,,,169126,169126,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:06,0,CS 1,439,233,c89e86c3eef6a2ffb4eedcfa638ac7f6d94245b05bc85ca52ddaacfd71aef5eb,True,Compile,,Success,,,169127,169127,169126.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,0616a4b414a600de5993e599a2e5ec4e1acb2b38f269029f78275f6941fe5024,True,Run.Program,1.0,,,,169128,169128,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,0616a4b414a600de5993e599a2e5ec4e1acb2b38f269029f78275f6941fe5024,True,Compile,,Success,,,169129,169129,169128.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,f7f9baacd73c208e5458cb9a30fad995525b0865b88f313b211ffa9c5cd2d0f5,True,Run.Program,1.0,,,,169130,169130,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,f7f9baacd73c208e5458cb9a30fad995525b0865b88f313b211ffa9c5cd2d0f5,True,Compile,,Success,,,169131,169131,169130.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,25f93417925031cf98cb5d8a5dd0d0709bb33f8de3fb896378076713d58ee8f2,True,Run.Program,1.0,,,,169132,169132,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,25f93417925031cf98cb5d8a5dd0d0709bb33f8de3fb896378076713d58ee8f2,True,Compile,,Success,,,169133,169133,169132.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,fe298024db31275bac49d325134b457db5605ac96b90ce8f8eddaf2caa9188e9,True,Run.Program,1.0,,,,169134,169134,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,fe298024db31275bac49d325134b457db5605ac96b90ce8f8eddaf2caa9188e9,True,Compile,,Success,,,169135,169135,169134.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,98f5d47f05ffaa45871aa3946dfc7902197514f601fe68526948d0b8e3f18e3f,True,Run.Program,1.0,,,,169136,169136,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,98f5d47f05ffaa45871aa3946dfc7902197514f601fe68526948d0b8e3f18e3f,True,Compile,,Success,,,169137,169137,169136.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,3df6689510abc0320c5d8cc1c94e551a87620bc1fb51e3ef64d92a30b141106e,True,Run.Program,1.0,,,,169138,169138,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,3df6689510abc0320c5d8cc1c94e551a87620bc1fb51e3ef64d92a30b141106e,True,Compile,,Success,,,169139,169139,169138.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,5542c8613d1aad5c4ded0bfdbd99a8283b35dcfc06046eeab804cb91975345aa,True,Run.Program,1.0,,,,169140,169140,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,5542c8613d1aad5c4ded0bfdbd99a8283b35dcfc06046eeab804cb91975345aa,True,Compile,,Success,,,169141,169141,169140.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,1e19d62e06d2148c09a7d2b8bff6e50dbdf3f9fbd556c8ec647ed2ce2b672ecb,True,Run.Program,1.0,,,,169142,169142,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,1e19d62e06d2148c09a7d2b8bff6e50dbdf3f9fbd556c8ec647ed2ce2b672ecb,True,Compile,,Success,,,169143,169143,169142.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,0eb01cb40e08fded69a2e1f36837d2eb6f89c9bf9f765ee831db69f90ff7d894,True,Run.Program,1.0,,,,169144,169144,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,0eb01cb40e08fded69a2e1f36837d2eb6f89c9bf9f765ee831db69f90ff7d894,True,Compile,,Success,,,169145,169145,169144.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,1a90ca2d87b63510695be7334dcbf8402dcba26f9133f0c17e70f6d13e59e247,True,Run.Program,1.0,,,,169146,169146,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,1a90ca2d87b63510695be7334dcbf8402dcba26f9133f0c17e70f6d13e59e247,True,Compile,,Success,,,169147,169147,169146.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,c1023d72f7362ae00a950eb79f70a87b4227bf0f8f512ff344a724c3f8d0ed56,True,Run.Program,1.0,,,,169148,169148,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,c1023d72f7362ae00a950eb79f70a87b4227bf0f8f512ff344a724c3f8d0ed56,True,Compile,,Success,,,169149,169149,169148.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,72620798e293292dc0161c3812888f8a7f57ebeeadfbd06d535615966d1f3468,True,Run.Program,1.0,,,,169150,169150,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:54,0,CS 1,439,233,72620798e293292dc0161c3812888f8a7f57ebeeadfbd06d535615966d1f3468,True,Compile,,Success,,,169151,169151,169150.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:55,0,CS 1,439,233,ce67f92e79d430d0a3fe2a177b2516998bb95bf6f5ad589ca2c4007845b304c9,True,Run.Program,1.0,,,,169152,169152,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:55,0,CS 1,439,233,ce67f92e79d430d0a3fe2a177b2516998bb95bf6f5ad589ca2c4007845b304c9,True,Compile,,Success,,,169153,169153,169152.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:55,0,CS 1,439,233,c21361e3a2238b8f6f036bc24dbf50b0350803aa0b8e1289371429d86b6c8c9e,True,Run.Program,1.0,,,,169154,169154,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:55,0,CS 1,439,233,c21361e3a2238b8f6f036bc24dbf50b0350803aa0b8e1289371429d86b6c8c9e,True,Compile,,Success,,,169155,169155,169154.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:55,0,CS 1,439,233,2df7242f1c2488a655a4f6558e7b969646de09235bd1f1e6722145e93755df33,True,Run.Program,1.0,,,,169156,169156,
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:47:55,0,CS 1,439,233,2df7242f1c2488a655a4f6558e7b969646de09235bd1f1e6722145e93755df33,True,Compile,,Success,,,169157,169157,169156.0
091dc109aa58c7a670f4b61bc23df548fec73c05c7582dfb7c51f3a925d3618f,Java 8; CodeWorkout,2019-09-30T13:23:17,0,CS 1,439,234,8711efb2b2874c917082a9576a100b915404574fde0b8a4fa9baef417a79f722,True,Run.Program,0.0,,,,169108,169108,
